quote_id,healthcare_index,sent_mean
1013,65.0763157894737,0.01022
1014,73.1,0.026101
1015,"65.0763157894737, 46.5, 73.2",0.197260759493671
1016,79.7,0.106269
1017,"71.9, 65.4, 73.1",0.142954
1018,"68.05, 69.1",0.180592
1019,60.8,0.005872
1020,67.1,-0.043252
1021,47.5,0.166389
1022,68.6,0.113228
1023,60.8,0.005872
1024,"65.4, 71",0.242577
1025,"77.8, 79.3, 51.3, 73.2",0.091124358974359
1026,"64.12, 68.6",0.220629
1027,73.1,0.026101
1028,73.1,0.026101
1029,77.2,0.049439
1030,"77.2, 71.9",0.250265
1031,65.0763157894737,0.01022
1032,36.16,0.131419
1033,"70.2, 71.9, 66.53, 79.7",0.2604175
1034,68.05,0.122124
1035,54,0.054199
1036,"46.5, 65.0763157894737",0.176672
1037,60.8,0.005872
1038,60.8,0.005872
1039,68,0.288284
1040,73.1,0.026101
1041,79.7,0.106269
1042,65.4,0.023996
1043,73.2,0.20085
1044,"73.2, 65.0763157894737",0.237029
1045,73.1,0.026101
1046,68.6,0.113228
1047,"77.7, 66.53",0.226327272727273
1048,67.1,-0.043252
1049,68.6,0.113228
1050,61.4,0.11136
1051,"43.64, 74.49, 49.83",0.13686
1052,68.3,-0.108925
1053,68.6,0.113228
1054,77.2,0.049439
1055,61.4,0.11136
1056,65.0763157894737,0.01022
1057,"65.0763157894737, 73.2",0.19699
1058,"71.9, 68.3, 66.53, 67.1",0.143858227848101
1059,65.0763157894737,0.01022
1060,60.8,0.005872
1061,"60.8, 79.7",0.185293
1062,68,0.288284
1063,60.8,0.005872
1064,"61.4, 51.56",-0.042744
1065,"68.6, 68",0.125028
1066,48.45,0.038279
1067,64.0191489361702,0.080324
1068,"65.3, 57.6, 73.2, 71.1, 71.9",0.120749152542373
1069,"76, 77.5, 51.3, 57.7, 77.2, 75.6, 72, 70.4, 54",0.0998441860465116
1070,"73.2, 67.7",0.163724
1071,"61.4, 77.2, 70.2",0.278129
1072,73.1,0.026101
1073,68,0.288284
1074,79.7,0.106269
1075,"77.8, 78.5, 75.6, 79.3, 71.7",0.135197872340426
1076,79.7,0.106269
1077,68,0.288284
1078,68.3,-0.108925
1079,"77.8, 73.2",0.123612
1080,68.6,0.113228
1081,68.6,0.113228
1082,61.11,0.076059
1083,"60.8, 61.4",0.315296
1084,73.1,0.026101
1085,83,-0.042243
1086,40.51,0.211499
1087,68,0.288284
1088,65.0763157894737,0.01022
1089,79.7,0.106269
1090,60.8,0.005872
1091,40.51,0.211499
1092,60.8,0.005872
1093,71.9,0.094695
1094,24.77,-0.048163
1095,"73.2, 57.6, 70.4",0.231983098591549
1096,73.1,0.026101
1097,65.3,0.055561
1098,"61.4, 83, 68.3",0.102517
1099,68.3,-0.108925
1100,"79.7, 83, 67.1",0.220603
1101,65.0763157894737,0.01022
1102,71,0.072533
1103,73.1,0.026101
1104,23.86,0.233491
1105,57.6,0.04147
1106,"48.45, 73.1, 61.11",-0.0479555555555556
1107,"40.51, 48.45",0.080539
1108,65.0763157894737,0.01022
1109,"56.8, 57.6",0.036295
1110,79.7,0.106269
1111,69.1,0.009625
1112,69.1,0.009625
1113,"68, 69.1",0.010203
1114,68.6,0.113228
1115,79.7,0.106269
1116,73.1,0.026101
1117,"61.4, 51.56",-0.042744
1118,77.2,0.049439
1119,68,0.288284
1120,73.1,0.035542
1121,"66.53, 79.7",0.035969
1122,65.0763157894737,0.01022
1123,73.1,0.026101
1124,"65.3, 71.7",0.167789
1125,57.2,-0.11634
1126,69.1,0.009625
1127,79.7,0.106269
1128,"65.0763157894737, 68",0.027588
1129,60.8,0.005872
1130,73.1,0.026101
1131,68,0.288284
1132,73.1,0.026101
1133,61.4,0.11136
1134,68.6,0.113228
1135,73.1,0.026101
1136,65.0763157894737,0.01022
1137,71.1,0.160342
1138,68.6,0.113228
1139,"65.3, 77.2, 71.7, 73.2",0.218045614035088
1140,72.84,0.036889
1141,79.7,0.106269
1142,"68, 69.1",0.010203
1143,48.45,0.038279
1144,68.6,0.113228
1145,"61.5, 70.2",0.102932352941176
1146,73.1,0.026101
1147,60.8,0.005872
1148,77.2,0.049439
1149,61.11,0.076059
1150,57.6,0.04147
1151,64.12,0.197647
1152,77.2,0.049439
1153,77.7,0.158627
1154,"65.3, 77.8",0.003275
1155,60.8,0.005872
1156,79.7,0.106269
1157,61.11,0.076059
1158,79.7,0.106269
1159,"68, 73.2, 48.45",0.175119736842105
1160,68,0.288284
1161,60.8,0.005872
1162,73.1,0.026101
1163,60.8,0.005872
1164,"73.2, 71.9",0.299053
1165,"73.2, 77.8, 71.7, 68.3",0.200344444444444
1166,63.8,0.08694
1167,68.6,0.113228
1168,73.2,0.20085
1169,77.7,0.158627
1170,60.8,0.005872
1171,"73.1, 48.45",0.155468
1172,70.4,0.478005
1173,"77.7, 65.3",0.032467
1174,73.1,0.026101
1175,79.7,0.106269
1176,77.2,0.049439
1177,64.12,0.197647
1178,77.7,0.158627
1179,65.3,0.055561
1180,66.0842105263158,0.240416
1181,60.8,0.005872
1182,63.8,0.08694
1183,63.55,0.195991
1184,"73.2, 71.9",0.299053
1185,79.7,0.106269
1186,77.2,0.049439
1187,69.1,0.009625
1188,79.7,0.106269
1189,"68.6, 73.1",0.083251
1190,"56.8, 57.6, 58",0.0500081081081081
1191,"68, 69.1, 72, 57.7",0.0528416666666667
1192,"60.8, 73.1",0.151407
1193,79.7,0.106269
1194,"79.7, 61.4",0.250447
1195,72,-0.032063
1196,48.45,0.038279
1197,48.45,0.038279
1198,60.8,0.005872
1199,"60.8, 70.2, 77.2",0.350113
1200,40.51,0.211499
1201,48.45,0.038279
1202,79.7,0.106269
1203,65.3,0.055561
1204,"65.0763157894737, 61.4",0.228249
1205,"63.55, 63.8",0.344638
1206,73.1,0.026101
1207,"72, 71.7, 65, 77.2, 75.6, 70.2",0.128084482758621
1208,73.1,0.026101
1209,60.8,0.005872
1210,"77.7, 73.2, 65.3",0.200062
1211,73.1,0.026101
1212,"62.8125, 68.6, 61.21, 69.1",0.14409
1213,68,0.288284
1214,60.8,0.005872
1215,73.1,0.026101
1216,77.2,0.049439
1217,60.8,0.005872
1218,68.6,0.113228
1219,72.84,0.036889
1220,79.7,0.106269
1221,56.82,0.056858
1222,68.6,0.113228
1223,"71.1, 68",0.012404
1224,79.7,0.106269
1225,73.2,0.20085
1226,79.7,0.106269
1227,76,0.136394
1228,77.2,0.049439
1229,56.3,-0.302909
1230,66.0842105263158,0.240416
1231,"79.3, 73.2",0.286084
1232,73.1,0.026101
1233,"65.0763157894737, 46.5, 57",0.0513168831168831
1234,67.1,-0.043252
1235,73.1,0.026101
1236,77.2,0.142188
1237,"77.2, 63.8",0.137102
1238,"70.4, 59.1",0.273494
1239,68,0.288284
1240,60.8,0.005872
1241,64.12,0.197647
1242,77.2,0.049439
1243,60.8,0.005872
1244,67.1,-0.043252
1245,60.8,0.005872
1246,60.8,0.005872
1247,73.1,0.026101
1248,77.2,0.049439
1249,61.4,0.11136
1250,"61.4, 79.7",0.300584
1251,79.7,0.106269
1252,73.2,0.20085
1253,"73.1, 68.6",0.068949
1254,73.1,0.026101
1255,68.6,0.113228
1256,60.8,0.005872
1257,"71.7, 73.2, 51.3, 77.8",0.0116666666666667
1258,73.1,0.035542
1259,73.1,0.026101
1260,60.8,0.005872
1261,"73.1, 61.11",0.078099
1262,"79.7, 83",0.21883
1263,68.6,0.113228
1264,71.9,0.094695
1265,60.8,0.005872
1266,79.7,0.106269
1267,60.8,0.005872
1268,73.1,0.026101
1269,79.7,0.106269
1270,72,-0.032063
1271,60.8,0.005872
1272,65.0763157894737,0.01022
1273,60.8,0.005872
1274,64.12,0.197647
1275,60.8,0.005872
1276,68.6,0.113228
1277,60.8,0.005872
1278,68,0.288284
1279,68,0.288284
1280,79.7,0.106269
1281,65.0763157894737,0.01022
1282,"60.8, 70.2",0.126251
1283,68.6,0.113228
1284,65.4,0.023996
1285,64.0191489361702,0.080324
1286,"70.4, 60.8",0.243041
1287,73.1,0.026101
1288,73.2,0.20085
1289,68,0.288284
1290,48.45,0.038279
1291,"77.2, 67.1",0.267017
1292,69.1,0.009625
1293,64.12,0.197647
1294,"73.2, 51.3, 79.3",0.0619702702702703
1295,68.3,-0.108925
1296,51.56,-0.306933
1297,68,0.288284
1298,65.4,0.023996
1299,73.1,0.026101
1300,61.4,0.11136
1301,60.8,0.005872
1302,60.8,0.005872
1303,68,0.288284
1304,"77.2, 71.9",0.250265
1305,77.2,0.049439
1306,"56.3, 46.23, 68.4",0.08266875
1307,60.8,0.005872
1308,60.8,0.005872
1309,71.9,0.094695
1310,65.0763157894737,0.01022
1311,"77.2, 60.8, 55.4, 59.19, 71.9, 56.4",0.0709769230769231
1312,73.1,0.026101
1313,77.7,0.158627
1314,73.2,0.20085
1315,"68, 72.4",-5.06e-4
1316,79.7,0.106269
1317,"57.6, 77.7, 77.8, 68",0.12603875
1318,65.0763157894737,0.01022
1319,"68, 37.01",0.040753
1320,77.2,0.049439
1321,"73.1, 68.6",0.068949
1322,60.8,0.005872
1323,79.7,0.106269
1324,68.6,0.113228
1325,68.05,0.122124
1326,79.7,0.106269
1327,60.8,0.005872
1328,79.7,0.106269
1329,"68.6, 73.1",0.108777
1330,70.2,0.148847
1331,73.2,0.20085
1332,56.8,0.109239
1333,73.1,0.026101
1334,48.45,0.038279
1335,"71.1, 57.6, 71.9",0.11532972972973
1336,65.0763157894737,0.01022
1337,57.2,-0.11634
1338,77.8,-0.204998
1339,73.1,0.026101
1340,"40.51, 61.11",0.0897323943661972
1341,79.7,0.106269
1342,67.1,-0.043252
1343,51.56,-0.306933
1344,65.0763157894737,0.01022
1345,68.6,0.113228
1346,68,0.288284
1347,65.0763157894737,0.01022
1348,79.7,0.106269
1349,67.1,-0.043252
1350,"71.9, 66.53, 68.3",-0.081843
1351,68.6,0.113228
1352,60.8,0.005872
1353,68,0.288284
1354,77.2,0.049439
1355,61.4,0.11136
1356,68,0.288284
1357,69.1,0.009625
1358,68.6,0.113228
1359,46.5,0.18831
1360,79.7,0.106269
1361,77.8,-0.204998
1362,69.1,0.009625
1363,61.4,0.11136
1364,"73.2, 77.8, 77.7, 71.7, 68",0.0796175675675676
1365,69.1,0.009625
1366,79.7,0.106269
1367,79.7,0.106269
1368,65.3,0.055561
1369,"72, 78.5, 68.3, 74.9, 62.4, 57.7",-0.0430793650793651
1370,"68.3, 70.2, 69.1, 79.7, 73.2, 76, 77.2, 71.9",0.314789655172414
1371,79.7,0.106269
1372,73.1,0.026101
1373,65.4,0.023996
1374,73.2,0.20085
1375,73.1,0.026101
1376,60.8,0.005872
1377,68.6,0.113228
1378,79.7,0.106269
1379,65.0763157894737,0.01022
1380,73.1,0.026101
1381,61.4,0.11136
1382,71.9,0.094695
1383,"72, 75.9, 77.5",-0.137449253731343
1384,"72, 68.3, 77.5",-0.295977
1385,"68, 63.3",0.05051
1386,60.8,0.005872
1387,23.86,0.233491
1388,60.8,0.005872
1389,77.2,0.049439
1390,"73.2, 77.7, 72.5, 60.8",0.205618518518519
1391,68,0.288284
1392,79.7,0.106269
1393,73.1,0.026101
1394,66.0842105263158,0.240416
1395,60.8,0.005872
1396,68,0.288284
1397,77.2,0.049439
1398,"63.3, 60.8",0.087803125
1399,60.8,0.005872
1400,73.2,0.20085
1401,40.51,0.211499
1402,63.3294117647059,0.079029
1403,60.8,0.005872
1404,65.0763157894737,0.01022
1405,"72, 75.9, 77.5, 73.2, 74.9, 79.3, 76, 57.7, 68.3, 62.4",0.00991311475409836
1406,60.8,0.005872
1407,79.7,0.106269
1408,68,0.288284
1409,"49.83, 61.5, 43.64",0.159018
1410,69.1,0.009625
1411,"73.2, 51.3",0.296798
1412,73.1,0.026101
1413,"69.1, 68",0.024029
1414,73.1,0.026101
1415,73.1,0.026101
1416,77.8,-0.204998
1417,79.7,0.106269
1418,68.6,0.113228
1419,71.9,0.094695
1420,63.3294117647059,0.079029
1421,"61.4, 51.56, 72.5, 73.2",0.065553125
1422,"72, 65.3, 68.3, 61.4, 54, 77.2",0.0247318181818182
1423,71.9,0.094695
1424,70.2,0.148847
1425,68.6,0.113228
1426,"71, 77.2",0.082305
1427,65.3,0.055561
1428,60.8,0.005872
1429,48.45,0.038279
1430,"79.3, 77.7, 71.9, 75.3",0.27192
1431,40.51,0.211499
1432,77.2,0.049439
1433,65.3,0.055561
1434,73.1,0.026101
1435,68,0.288284
1436,73.2,0.20085
1437,73.2,0.20085
1438,"69.1, 68",0.024029
1439,68.6,0.113228
1440,65.0763157894737,0.01022
1441,"79.7, 66.53",0.05443
1442,60.8,0.005872
1443,"61.4, 77.2, 51.56, 60.8",0.267389830508475
1444,68.6,0.113228
1445,"79.7, 73.2",0.310413
1446,79.7,0.106269
1447,60.8,0.005872
1448,48.45,0.038279
1449,73.1,0.026101
1450,77.2,0.049439
1451,68.6,0.113228
1452,59,0.038123
1453,65.3,0.055561
1454,72.84,0.036889
1455,63.8,0.08694
1456,"71.9, 70.2",0.095193
1457,68,0.288284
1458,"60.8, 77.8, 78.5, 76",0.226955263157895
1459,60.8,0.005872
1460,73.1,0.026101
1461,"77.8, 73.2",0.123612
1462,"69.1, 58.4",-0.097294
1463,68.3,0.15162
1464,"67.1, 61.4",-0.050442
1465,86.4,0.015649
1466,79.7,0.106269
1467,"67.1, 79.7, 83",0.214478
1468,68.3,-0.108925
1469,77.8,-0.204998
1470,"61.4, 60.8",0.313891
1471,40.51,0.211499
1472,77.8,-0.204998
1473,72,-0.032063
1474,68.6,0.113228
1475,73.1,0.026101
1476,70.2,0.148847
1477,68,0.288284
1478,64.0191489361702,0.080324
1479,71,0.072533
1480,65.3,0.055561
1481,73.1,0.026101
1482,60.8,0.005872
1483,77.7,0.158627
1484,"68, 71.9",0.097098
1485,70.4,0.478005
1486,71,0.072533
1487,68.05,0.122124
1488,77.8,-0.204998
1489,71,0.072533
1490,77.2,0.049439
1491,77.2,0.049439
1492,64.12,0.197647
1493,65.3,0.055561
1494,56.25,0.104983
1495,68,0.288284
1496,68,0.288284
1497,"77.8, 71.9, 73.2, 51.3",0.191560714285714
1498,"66.53, 83, 68.3",0.198635
1499,65.0763157894737,0.01022
1500,69.1,0.009625
1501,"68, 69.1",0.010203
1502,60.8,0.005872
1503,65.3,0.055561
1504,"56.25, 71.9",0.338646
1505,61.4,0.11136
1506,65.4,0.023996
1507,60.8,0.005872
1508,"65.3, 65",0.253738
1509,"73.2, 72, 79.3",0.122410256410256
1510,68.6,0.113228
1511,71.7,0.050253
1512,73.1,0.026101
1513,69.1,0.009625
1514,"61.4, 79.7",0.300584
1515,"68.3, 79.7",-0.006915
1516,61.4,0.11136
1517,61.4,0.11136
1518,"68, 73.2, 72, 75.6, 78.5, 79.3, 77.5",0.08745
1519,79.7,0.106269
1520,59,0.038123
1521,77.2,0.049439
1522,77.2,0.049439
1523,68.6,0.113228
1524,66.0842105263158,0.240416
1525,68.6,0.113228
1526,66.53,-0.12034347826087
1527,68.6,0.113228
1528,73.1,0.026101
1529,68.05,0.122124
1530,65.0763157894737,0.01022
1531,60.8,0.005872
1532,"68.3, 79.7",-0.006915
1533,77.2,0.049439
1534,64.0191489361702,0.080324
1535,73.1,0.026101
1536,68,0.288284
1537,68,0.288284
1538,"65.0763157894737, 68",0.027588
1539,66.0842105263158,0.240416
1540,68,0.288284
1541,60.8,0.005872
1542,"65.4, 63.55",0.24991
1543,68.6,0.113228
1544,73.2,0.20085
1545,73.2,0.20085
1546,48.45,0.038279
1547,60.8,0.005872
1548,"65.0763157894737, 73.2, 68",0.161164
1549,"68.3, 77.7, 73.2",0.133601449275362
1550,61.11,0.076059
1551,77.2,0.049439
1552,83,-0.042243
1553,60.8,0.005872
1554,68,0.288284
1555,68.6,0.113228
1556,79.7,0.106269
1557,65.0763157894737,0.01022
1558,48.45,0.038279
1559,60.8,0.005872
1560,61.4,0.11136
1561,79.7,0.106269
1562,"72, 77.8, 65.3, 71.1",0.140551162790698
1563,65.4,0.023996
1564,62.8125,0.060666
1565,60.8,0.005872
1566,68,0.288284
1567,"77.8, 73.2, 67.7, 76, 69.1, 68",0.131255882352941
1568,68.6,0.113228
1569,"65.3, 77.8, 73.2",0.215561
1570,"68, 73.4",-0.095124
1571,65.3,0.055561
1572,57.2,-0.11634
1573,73.1,0.026101
1574,73.2,0.20085
1575,"65.0763157894737, 79.7, 68",0.119278
1576,"46.5, 65.0763157894737",0.176672
1577,68.3,-0.108925
1578,71.1,0.160342
1579,60.8,0.005872
1580,60.8,0.005872
1581,"60.8, 70.4, 77.2",0.225969736842105
1582,73.1,0.026101
1583,73.2,0.20085
1584,77.8,-0.204998
1585,"73.2, 65.3, 65, 47.5, 77.8, 51.3",0.152325373134328
1586,68,0.288284
1587,"62.8125, 50",-0.089627
1588,57.2,-0.11634
1589,68.6,0.113228
1590,77.2,0.049439
1591,68.6,0.113228
1592,66.0842105263158,0.240416
1593,65.0763157894737,0.01022
1594,51.3,0.08469
1595,59,0.038123
1596,65,0.159717
1597,79.7,0.106269
1598,"65.0763157894737, 71.9",0.213616
1599,68.6,0.113228
1600,68.3,-0.108925
1601,77.2,0.049439
1602,79.7,0.106269
1603,"71.9, 70.2",0.095193
1604,"77.2, 71.9, 61.4, 51.56",0.312195
1605,73.1,0.026101
1606,73.1,0.026101
1607,68.6,0.113228
1608,"79.7, 83",0.21883
1609,77.2,0.049439
1610,73.1,0.026101
1611,68.3,-0.108925
1612,51.56,-0.306933
1613,79.7,0.106269
1614,73.1,0.026101
1615,65.0763157894737,0.01022
1616,79.7,0.106269
1617,"23.86, 73.1",0.228004
1618,60.8,0.005872
1619,"79.7, 66.53",0.05443
1620,64.0191489361702,0.080324
1621,68.6,0.113228
1622,"71.9, 66.53",-0.017045
1623,60.8,0.005872
1624,60.8,0.005872
1625,60.8,0.005872
1626,77.2,0.049439
1627,71,0.072533
1628,77.2,0.049439
1629,"68.3, 79.7, 66.53, 64.12",-0.0395910256410256
1630,60.8,0.005872
1631,"78.5, 68.3, 76, 77.5, 73.2",0.183697368421053
1632,40.51,0.211499
1633,65.0763157894737,0.01022
1634,79.7,0.106269
1635,65.0763157894737,0.01022
1636,"63.8, 37.5, 61.12, 45.27",0.106227272727273
1637,60.8,0.005872
1638,"77.7, 77.8, 79.3, 73.2, 65.3",0.107353333333333
1639,"73.1, 68.6",0.068949
1640,68.6,0.113228
1641,61.4,0.11136
1642,79.7,0.106269
1643,60.8,0.005872
1644,60.8,0.005872
1645,68,0.288284
1646,55.4,0.116105
1647,63.3294117647059,0.079029
1648,"79.7, 63.3, 57.2",0.248989583333333
1649,79.7,0.106269
1650,77.2,0.049439
1651,60.8,0.005872
1652,77.2,0.049439
1653,79.7,0.106269
1654,"79.7, 68, 69.1",0.105858
1655,86.4,0.015649
1656,71.9,0.094695
1657,"51.56, 77.2, 60.8",0.076044
1658,51.56,-0.306933
1659,71.9,0.094695
1660,79.7,0.106269
1661,68,0.288284
1662,73.1,0.026101
1663,60.8,0.005872
1664,77.7,0.158627
1665,"69.1, 68",0.024029
1666,73.1,0.026101
1667,"60.8, 70.2, 71.9",0.338089
1668,65.0763157894737,0.01022
1669,79.7,0.106269
1670,"61.4, 77.2",0.158716
1671,60.8,0.005872
1672,"79.7, 68.3, 66.53",0.109805
1673,66.0842105263158,0.240416
1674,77.2,0.049439
1675,"77.8, 65.3, 70.4",0.0697181818181818
1676,"65.3, 71.7",0.167789
1677,"72.97, 70.2",0.245901
1678,56.25,0.104983
1679,66.0842105263158,0.240416
1680,77.2,0.049439
1681,67.1,-0.043252
1682,46.5,0.18831
1683,68,0.288284
1684,73.2,0.20085
1685,70.2,0.148847
1686,60.8,0.005872
1687,60.8,0.005872
1688,60.8,0.005872
1689,79.7,0.106269
1690,73.1,0.026101
1691,68.6,0.113228
1692,68,0.288284
1693,"64.12, 61.11, 40.51",-0.0250168831168831
1694,73.1,0.026101
1695,65.4,0.023996
1696,"79.7, 68",0.159548
1697,73.1,0.026101
1698,65.0763157894737,0.01022
1699,77.8,-0.204998
1700,68.05,0.122124
1701,73.1,0.035542
1702,48.45,0.038279
1703,68,0.288284
1704,60.8,0.005872
1705,"77.8, 46.5, 73.2",0.119036507936508
1706,73.1,0.026101
1707,66.0842105263158,0.240416
1708,"64.12, 61.11",0.115409
1709,68,0.288284
1710,77.8,-0.204998
1711,60.8,0.005872
1712,61.4,0.11136
1713,73.1,0.026101
1714,73.1,0.026101
1715,70.2,0.148847
1716,69.1,0.009625
1717,59,0.038123
1718,77.2,0.049439
1719,"59, 63.3, 68",0.057076
1720,69.1,0.009625
1721,60.8,0.005872
1722,65.0763157894737,0.01022
1723,60.8,0.005872
1724,68,0.288284
1725,63.8,0.08694
1726,"65.3, 77.7, 57.6, 77.8",0.035921
1727,"71, 45.94",0.312791
1728,60.8,0.005872
1729,"73.2, 68.05, 78.5",0.101072916666667
1730,61.11,0.076059
1731,65,0.159717
1732,68.6,0.113228
1733,59.1,-0.029643
1734,68,0.288284
1735,73.1,0.026101
1736,65.3,0.055561
1737,79.7,0.106269
1738,60.8,0.005872
1739,"73.2, 69.1",0.070873
1740,65.0763157894737,0.01022
1741,79.7,0.106269
1742,"73.2, 65, 79.3, 57.6, 72, 65.3",0.190342105263158
1743,65.0763157894737,0.01022
1744,65.0763157894737,0.01022
1745,51.56,-0.306933
1746,60.8,0.005872
1747,73.2,0.20085
1748,60.8,0.005872
1749,79.7,0.106269
1750,68.3,-0.108925
1751,73.1,0.026101
1752,68,0.288284
1753,"73.2, 65.3, 77.8, 57.6",0.172847435897436
1754,"60.8, 67.1",-0.03545
1755,68.05,0.122124
1756,60.8,0.005872
1757,60.8,0.005872
1758,68,0.288284
1759,73.1,0.035542
1760,65.4,0.023996
1761,48.45,0.038279
1762,48.45,0.038279
1763,71.9,0.094695
1764,60.8,0.005872
1765,77.8,-0.204998
1766,73.1,0.026101
1767,"68, 72.4",-5.06e-4
1768,"79.7, 83",0.21883
1769,"68, 69.1",0.010203
1770,68.6,0.113228
1771,"83, 73.2",0.254938
1772,65.3,0.055561
1773,48.45,0.038279
1774,"69.1, 72.84",-0.0160485714285714
1775,73.1,0.026101
1776,"48.45, 61.11, 64.12",0.120296202531646
1777,60.8,0.005872
1778,71.9,0.094695
1779,71.1,0.160342
1780,73.1,0.026101
1781,48.45,0.038279
1782,73.2,0.20085
1783,73.1,0.026101
1784,65.0763157894737,0.01022
1785,"70.4, 46.5",0.227279
1786,77.2,0.049439
1787,79.7,0.106269
1788,77.2,0.049439
1789,73.1,0.026101
1790,60.8,0.005872
1791,79.7,0.106269
1792,73.1,0.026101
1793,"65.0763157894737, 73.2, 71.9",0.084022972972973
1794,69.1,0.009625
1795,73.1,0.026101
1796,66.0842105263158,0.240416
1797,79.7,0.106269
1798,79.7,0.106269
1799,79.7,0.106269
1800,68,0.288284
1801,79.7,0.106269
1802,71.1,0.160342
1803,77.8,-0.204998
1804,48.45,0.038279
1805,79.7,0.106269
1806,"65.0763157894737, 73.2",0.19699
1807,68,0.288284
1808,68.3,-0.108925
1809,68.2,-0.352223
1810,61.4,0.11136
1811,"73.1, 68.6",0.068949
1812,73.1,0.026101
1813,68.6,0.113228
1814,69.1,0.009625
1815,"65.4, 51.56, 57.2",0.0537627450980392
1816,60.8,0.005872
1817,64.12,0.197647
1818,69.1,0.009625
1819,70.4,0.478005
1820,72,-0.032063
1821,65.4,0.023996
1822,61.4,0.11136
1823,68,0.288284
1824,72.84,0.036889
1825,79.7,0.106269
1826,65.0763157894737,0.01022
1827,68.6,0.113228
1828,73.1,0.026101
1829,73.2,0.20085
1830,68,0.288284
1831,68.3,-0.108925
1832,59,0.038123
1833,"68.3, 66.53",0.034919
1834,79.7,0.106269
1835,65.3,0.055561
1836,60.8,0.005872
1837,73.1,0.026101
1838,61.4,0.11136
1839,61.11,0.076059
1840,57.6,0.04147
1841,77.2,0.049439
1842,"77.2, 71.9",0.250265
1843,"68.1, 56.3, 68.2, 59, 67.3",-0.118540384615385
1844,60.8,0.005872
1845,69.1,0.009625
1846,73.2,0.20085
1847,73.1,0.026101
1848,60.8,0.005872
1849,77.2,0.049439
1850,73.1,0.026101
1851,"63.8, 61.5, 49.83, 55.56, 73.2, 65.0763157894737, 60.8",-0.101461111111111
1852,68.3,-0.108925
1853,67.1,-0.043252
1854,60.8,0.005872
1855,73.1,0.026101
1856,"77.2, 83",0.074891
1857,79.7,0.106269
1858,60.8,0.005872
1859,60.8,0.005872
1860,"77.2, 51.56, 61.4, 67.1",0.202578571428571
1861,"65.0763157894737, 73.2",0.19699
1862,60.8,0.005872
1863,60.8,0.005872
1864,79.7,0.106269
1865,55.4,0.116105
1866,68,0.288284
1867,79.7,0.106269
1868,65.0763157894737,0.01022
1869,73.2,0.20085
1870,73.1,0.026101
1871,46.5,0.18831
1872,68.3,-0.108925
1873,70.2,0.148847
1874,79.7,0.106269
1875,73.1,0.026101
1876,"79.7, 71.9",0.172844
1877,61.5,-0.043051
1878,68,0.288284
1879,73.1,0.026101
1880,60.8,0.005872
1881,66.0842105263158,0.240416
1882,51.63,0.099828
1883,77.7,0.158627
1884,60.8,0.005872
1885,68.6,0.113228
1886,77.2,0.049439
1887,65.3,0.055561
1888,"65.0763157894737, 71.9",0.213616
1889,60.8,0.005872
1890,"77.2, 67.1",0.267017
1891,65.0763157894737,0.01022
1892,65.3,0.055561
1893,65.0763157894737,0.01022
1894,60.8,0.005872
1895,66.53,-0.12034347826087
1896,65.4,0.023996
1897,60.8,0.005872
1898,60.8,0.005872
1899,73.1,0.026101
1900,71,0.072533
1901,"68.3, 60.1",0.206601
1902,"65.3, 77.2",0.139023
1903,60.8,0.005872
1904,"77.8, 60.8",0.145237
1905,72,-0.032063
1906,60.8,0.005872
1907,"43.64, 61.5",0.060485
1908,73.2,0.20085
1909,68,0.288284
1910,66.0842105263158,0.240416
1911,68,0.288284
1912,73.1,0.026101
1913,73.1,0.026101
1914,70.2,0.148847
1915,77.2,0.049439
1916,68.6,0.113228
1917,69.1,0.009625
1918,66.0842105263158,0.240416
1919,"67.7, 77.7, 72.5, 73.2",0.0996333333333333
1920,73.2,0.20085
1921,63.3,0.140455
1922,"69.1, 57.2",-0.090137
1923,79.7,0.106269
1924,72,-0.032063
1925,66.0842105263158,0.240416
1926,"60.8, 65.0763157894737, 61.4",0.162781428571429
1927,79.7,0.106269
1928,77.2,0.049439
1929,"71.7, 51.3, 73.2",0.0930410256410256
1930,"77.2, 61.4",0.146978
1931,55.56,0.193682
1932,73.1,0.026101
1933,60.8,0.005872
1934,"47.5, 46.5",0.204129
1935,68,0.288284
1936,79.7,0.106269
1937,65.3,0.055561
1938,79.7,0.106269
1939,73.1,0.026101
1940,"77.8, 79.3",0.021168
1941,60.8,0.005872
1942,61.11,0.076059
1943,79.7,0.106269
1944,73.1,0.026101
1945,73.1,0.026101
1946,77.2,0.049439
1947,60.8,0.005872
1948,68.6,0.113228
1949,73.1,0.026101
1950,66.0842105263158,0.240416
1951,"63.3, 56.3, 46.23, 63.8, 61.21, 69.1",0.100482608695652
1952,76,0.136394
1953,83,-0.042243
1954,61.4,0.11136
1955,73.1,0.026101
1956,"69.1, 68",0.024029
1957,"71.9, 60.8",0.233965
1958,65.0763157894737,0.01022
1959,73.1,0.026101
1960,73.1,0.026101
1961,"68.1, 59, 63.3, 68.4, 56.3",0.0933263157894737
1962,40.51,0.211499
1963,68,0.288284
1964,"65.3, 57.6, 71.1, 48.5, 77.7, 73.2, 77.8",0.145957142857143
