"quote_id","crime_index"
1312,"47.1"
1313,"36.2"
1314,"53.29"
1315,"49.3, 68.86"
1316,"22.6"
1317,"46.7, 36.2, 55.3, 49.3"
1318,"35.6604651162791"
1319,"49.3, 73.4"
1320,"37.9"
1321,"47.1, 47.7"
1322,"46.1"
1323,"22.6"
1324,"47.7"
1325,"47.5"
1326,"22.6"
1327,"48.36"
1328,"22.6"
1329,"47.7, 47.1"
1330,"50.7"
1331,"47.4"
1332,"32.4"
1333,"47.1"
1334,"57.3"
1335,"40.9, 46.7, 23.5"
1336,"35.6604651162791"
1337,"37.7"
1338,"55.3"
1339,"47.1"
1340,"36.28, 64.17"
1341,"22.6"
1342,"42.8"
1343,"52.8"
1344,"35.6604651162791"
1345,"47.7"
1346,"49.3"
1347,"35.6604651162791"
1348,"22.6"
1349,"42.8"
1350,"23.5, 21.62, 24.9"
1351,"47.7"
1352,"46.1"
1353,"49.3"
1354,"37.9"
1355,"42.2"
1356,"49.3"
1357,"45.2"
1358,"47.7"
1359,"46.5"
1360,"22.6"
1361,"55.3"
1362,"36.82"
1363,"42.2"
1364,"47.4, 55.3, 36.2, 25.3, 49.3"
1365,"45.2"
1366,"22.6"
1367,"22.6"
1368,"47.3"
1369,"38.9, 26.3, 48.4, 32.8, 37.4, 30.7"
1370,"24.9, 50.7, 45.2, 22.6, 47.4, 32.6, 37.9, 23.5"
1371,"22.6"
1372,"47.1"
1373,"44.3"
1374,"47.4"
1375,"47.1"
1376,"46.1"
1377,"47.7"
1378,"22.6"
1379,"35.6604651162791"
1380,"47.1"
1381,"42.2"
1382,"23.5"
1383,"38.9, 23.8, 26.3"
1384,"38.9, 48.4, 26.3"
1385,"49.3, 59.3"
1386,"46.1"
1387,"79.7"
1388,"48.36"
1389,"37.9"
1390,"47.4, 36.2, 31.2, 46.1"
1391,"49.3"
1392,"22.6"
1393,"47.1"
1394,"38.216"
1395,"48.36"
1396,"49.3"
1397,"37.9"
1398,"59.3, 48.36"
1399,"48.36"
1400,"47.4"
1401,"36.28"
1402,"58.1967741935484"
1403,"46.1"
1404,"35.6604651162791"
1405,"38.9, 23.8, 26.3, 47.4, 32.8, 32.6, 30.7, 48.4, 37.4"
1406,"46.1"
1407,"22.6"
1408,"49.3"
1409,"55, 56.4, 54.5"
1410,"45.2"
1411,"47.4, 46.5"
1412,"47.1"
1413,"45.2, 49.3"
1414,"47.1"
1415,"47.1"
1416,"55.3"
1417,"22.6"
1418,"47.7"
1419,"23.5"
1420,"58.1967741935484"
1421,"42.2, 52.8, 31.2, 47.4"
1422,"38.9, 47.3, 24.9, 42.2, 33.7, 29.3"
1423,"23.5"
1424,"50.7"
1425,"47.7"
1426,"42.1, 37.9"
1427,"47.3"
1428,"48.36"
1429,"57.3"
1430,"26.3, 36.2, 23.5, 34.4"
1431,"36.28"
1432,"37.9"
1433,"47.3"
1434,"47.1"
1435,"49.3"
1436,"47.4"
1437,"47.4"
1438,"45.2, 49.3"
1439,"47.7"
1440,"35.6604651162791"
1441,"22.6, 21.62"
1442,"48.36"
1443,"42.2, 37.9, 52.8, 48.36"
1444,"47.7"
1445,"22.6, 47.4"
1446,"22.6"
1447,"46.1"
1448,"57.3"
1449,"47.1"
1450,"37.9"
1451,"47.7"
1452,"59.46"
1453,"47.3"
1454,"47.74"
1455,"75.4"
1456,"23.5, 50.7"
1457,"49.3"
1458,"46.1, 55.3, 26.3, 32.6"
1459,"48.36"
1460,"47.1"
1461,"55.3, 47.4"
1462,"45.2, 60.5"
1463,"48.4"
1464,"42.8, 42.2"
1465,"15.05"
1466,"22.6"
1467,"42.8, 22.6, 24.9"
1468,"24.9"
1469,"55.3"
1470,"42.2, 46.1"
1471,"36.28"
1472,"55.3"
1473,"38.9"
1474,"47.7"
1475,"33.81"
1476,"50.7"
1477,"49.3"
1478,"45.6161971830986"
1479,"42.1"
1480,"47.3"
1481,"47.1"
1482,"48.36"
1483,"36.2"
1484,"49.3, 23.5"
1485,"15.6"
1486,"42.1"
1487,"47.5"
1488,"56.02"
1489,"42.1"
1490,"37.9"
1491,"37.9"
1492,"51.7308333333333"
1493,"47.3"
1494,"54.78"
1495,"49.3"
1496,"49.3"
1497,"55.3, 23.5, 47.4, 46.5"
1498,"21.62, 24.9"
1499,"35.6604651162791"
1500,"45.2"
1501,"49.3, 45.2"
1502,"46.1"
1503,"47.3"
1504,"54.78, 23.5"
1505,"42.2"
1506,"44.3"
1507,"48.36"
1508,"47.3, 26"
1509,"47.4, 38.9, 26.3"
1510,"47.7"
1511,"25.3"
1512,"47.1"
1513,"45.2"
1514,"42.2, 22.6"
1515,"24.9, 22.6"
1516,"42.2"
1517,"42.2"
1518,"48.13, 53.29, 42.24, 49.2, 26.67, 33.06, 26.3"
1519,"23.79"
1520,"65.6"
1521,"37.9"
1522,"37.9"
1523,"47.7"
1524,"38.216"
1525,"47.7"
1526,"21.62"
1527,"47.7"
1528,"47.1"
1529,"47.5"
1530,"35.6604651162791"
1531,"48.36"
1532,"24.9, 22.6"
1533,"37.9"
1534,"45.6161971830986"
1535,"47.1"
1536,"49.3"
1537,"49.3"
1538,"35.6604651162791, 49.3"
1539,"38.216"
1540,"49.3"
1541,"46.1"
1542,"44.3, 47.8"
1543,"47.7"
1544,"47.4"
1545,"47.4"
1546,"57.3"
1547,"46.1"
1548,"35.6604651162791, 47.4, 49.3"
1549,"48.4, 36.2, 47.4"
1550,"64.17"
1551,"37.9"
1552,"24.9"
1553,"46.1"
1554,"49.3"
1555,"47.7"
1556,"22.6"
1557,"35.6604651162791"
1558,"57.3"
1559,"48.36"
1560,"42.2"
1561,"22.6"
1562,"38.9, 55.3, 47.3, 40.9"
1563,"44.3"
1564,"63.8363636363636"
1565,"48.36"
1566,"49.3"
1567,"55.3, 47.4, 25.4, 32.6, 45.2, 49.3"
1568,"47.7"
1569,"47.3, 55.3, 53.29"
1570,"49.3, 16"
1571,"47.3"
1572,"37.7"
1573,"47.1"
1574,"47.4"
1575,"35.6604651162791, 22.6, 49.3"
1576,"46.5, 35.6604651162791"
1577,"24.9"
1578,"40.9"
1579,"48.36"
1580,"48.36"
1581,"46.1, 15.6, 37.9"
1582,"47.1"
1583,"47.4"
1584,"55.3"
1585,"47.4, 47.3, 26, 55.3, 46.5"
1586,"49.3"
1587,"63.8363636363636, 10"
1588,"37.7"
1589,"47.7"
1590,"39.51"
1591,"47.7"
1592,"38.216"
1593,"35.6604651162791"
1594,"51.91"
1595,"59.46"
1596,"26"
1597,"22.6"
1598,"35.6604651162791, 23.5"
1599,"47.7"
1600,"24.9"
1601,"37.9"
1602,"22.6"
1603,"23.5, 50.7"
1604,"37.9, 23.5, 42.2, 52.8"
1605,"47.1"
1606,"47.1"
1607,"47.7"
1608,"22.6, 24.9"
1609,"37.9"
1610,"47.1"
1611,"24.9"
1612,"52.8"
1613,"22.6"
1614,"47.1"
1615,"35.6604651162791"
1616,"22.6"
1617,"79.7, 47.1"
1618,"48.36"
1619,"22.6, 21.62"
1620,"45.6161971830986"
1621,"47.7"
1622,"23.5, 21.62"
1623,"46.1"
1624,"48.36"
1625,"46.1"
1626,"37.9"
1627,"42.1"
1628,"37.9"
1629,"24.9, 22.6, 21.62, 51.7308333333333"
1630,"48.36"
1631,"26.3, 48.4, 32.6, 47.4"
1632,"36.28"
1633,"35.6604651162791"
1634,"22.6"
1635,"35.6604651162791"
1636,"75.4, 56.11, 52.2, 60.9"
1637,"48.36"
1638,"36.2, 55.3, 26.3, 47.4, 47.3"
1639,"47.1, 47.7"
1640,"47.7"
1641,"42.2"
1642,"22.6"
1643,"46.1"
1644,"48.36"
1645,"49.3"
1646,"41"
1647,"58.1967741935484"
1648,"22.6, 59.3, 37.7"
1649,"22.6"
1650,"37.9"
1651,"46.1"
1652,"37.9"
1653,"22.6"
1654,"22.6, 49.3, 45.2"
1655,"16.7"
1656,"23.5"
1657,"52.8, 37.9, 46.1"
1658,"52.8"
1659,"23.5"
1660,"22.6"
1661,"49.3"
1662,"47.1"
1663,"48.36"
1664,"36.2"
1665,"45.2, 49.3"
1666,"47.1"
1667,"46.1, 50.7, 23.5"
1668,"35.6604651162791"
1669,"22.6"
1670,"42.2, 37.9"
1671,"46.1"
1672,"22.6, 24.9, 21.62"
1673,"38.216"
1674,"37.9"
1675,"55.3, 47.3, 15.6"
1676,"47.3, 25.3"
1677,"29.5, 50.7"
1678,"54.78"
1679,"38.216"
1680,"37.9"
1681,"42.8"
1682,"46.5"
1683,"49.3"
1684,"53.29"
1685,"50.7"
1686,"48.36"
1687,"46.1"
1688,"48.36"
1689,"22.6"
1690,"47.1"
1691,"47.7"
1692,"49.3"
1693,"51.7308333333333, 64.17, 36.28"
1694,"47.1"
1695,"44.3"
1696,"22.6, 49.3"
1697,"47.1"
1698,"35.6604651162791"
1699,"55.3"
1700,"47.5"
1701,"47.1"
1702,"57.3"
1703,"49.3"
1704,"48.36"
1705,"55.3, 46.5, 47.4"
1706,"47.1"
1707,"38.216"
1708,"51.7308333333333, 64.17"
1709,"49.3"
1710,"55.3"
1711,"46.1"
1712,"42.2"
1713,"47.1"
1714,"47.1"
1715,"50.7"
1716,"45.2"
1717,"65.6"
1718,"37.9"
1719,"65.6, 59.3, 49.3"
1720,"45.2"
1721,"48.36"
1722,"35.6604651162791"
1723,"48.36"
1724,"49.3"
1725,"75.4"
1726,"47.3, 36.2, 46.7, 55.3"
1727,"42.1, 55"
1728,"46.1"
1729,"47.4, 47.5, 26.67"
1730,"64.17"
1731,"26"
1732,"47.7"
1733,"43.2"
1734,"49.3"
1735,"47.1"
1736,"47.3"
1737,"22.6"
1738,"46.1"
1739,"47.4, 45.2"
1740,"35.6604651162791"
1741,"22.6"
1742,"53.29, 26, 26.3, 46.7, 38.9, 47.3"
1743,"35.6604651162791"
1744,"35.6604651162791"
1745,"52.8"
1746,"48.36"
1747,"47.4"
1748,"46.1"
1749,"22.6"
1750,"24.9"
1751,"47.1"
1752,"49.3"
1753,"47.4, 47.3, 55.3, 46.7"
1754,"48.36, 42.8"
1755,"47.5"
1756,"48.36"
1757,"48.36"
1758,"49.3"
1759,"47.1"
1760,"44.3"
1761,"57.3"
1762,"57.3"
1763,"23.5"
1764,"48.36"
1765,"55.3"
1766,"47.1"
1767,"49.3, 53.8"
1768,"22.6, 24.9"
1769,"49.3, 45.2"
1770,"47.7"
1771,"24.9, 47.4"
1772,"47.3"
1773,"57.3"
1774,"45.2, 47.74"
1775,"47.1"
1776,"57.3, 64.17, 51.7308333333333"
1777,"48.36"
1778,"23.5"
1779,"40.9"
1780,"47.1"
1781,"57.3"
1782,"47.4"
1783,"47.1"
1784,"35.6604651162791"
1785,"15.6, 46.5"
1786,"37.9"
1787,"22.6"
1788,"37.9"
1789,"47.1"
1790,"48.36"
1791,"22.6"
1792,"47.1"
1793,"35.6604651162791, 47.4, 23.5"
1794,"45.2"
1795,"47.1"
1796,"38.216"
1797,"22.6"
1798,"22.6"
1799,"22.6"
1800,"49.3"
1801,"22.6"
1802,"40.9"
1803,"55.3"
1804,"57.3"
1805,"22.6"
1806,"35.6604651162791, 47.4"
1807,"49.3"
1808,"24.9"
1809,"61.2"
1810,"42.2"
1811,"47.1, 47.7"
1812,"47.1"
1813,"47.7"
1814,"45.2"
1815,"44.3, 52.8, 37.7"
1816,"46.1"
1817,"51.7308333333333"
1818,"45.2"
1819,"15.6"
1820,"38.9"
1821,"44.3"
1822,"42.2"
1823,"49.3"
1824,"47.74"
1825,"22.6"
1826,"35.6604651162791"
1827,"47.7"
1828,"47.1"
1829,"47.4"
1830,"49.3"
1831,"24.9"
1832,"65.6"
1833,"24.9, 21.62"
1834,"22.6"
1835,"47.3"
1836,"46.1"
1837,"47.1"
1838,"42.2"
1839,"64.17"
1840,"46.7"
1841,"37.9"
1842,"37.9, 23.5"
1843,"64.2, 67.8, 61.2, 59.46, 59.5"
1844,"46.1"
1845,"45.2"
1846,"47.4"
1847,"47.1"
1848,"48.36"
1849,"37.9"
1850,"29.98"
1851,"75.4, 56.4, 55, 42.06, 47.4, 35.6604651162791, 46.1"
1852,"24.9"
1853,"42.8"
1854,"46.1"
1855,"47.1"
1856,"23.91, 24.9"
1857,"22.6"
1858,"48.36"
1859,"48.36"
1860,"37.9, 52.8, 42.2, 42.8"
1861,"35.6604651162791, 47.4"
1862,"46.1"
1863,"46.1"
1864,"22.6"
1865,"41"
1866,"49.3"
1867,"22.6"
1868,"35.6604651162791"
1869,"47.4"
1870,"33.81"
1871,"46.5"
1872,"24.9"
1873,"50.7"
1874,"22.6"
1875,"47.1"
1876,"22.6, 23.5"
1877,"56.4"
1878,"48.13"
1879,"47.1"
1880,"48.36"
1881,"38.216"
1882,"52.4"
1883,"36.2"
1884,"48.36"
1885,"47.7"
1886,"37.9"
1887,"47.3"
1888,"35.6604651162791, 23.5"
1889,"48.36"
1890,"37.9, 42.8"
1891,"35.6604651162791"
1892,"47.3"
1893,"35.6604651162791"
1894,"46.1"
1895,"21.62"
1896,"44.3"
1897,"48.36"
1898,"46.1"
1899,"47.1"
1900,"42.1"
1901,"24.9, 45.9"
1902,"47.3, 29.3"
1903,"46.1"
1904,"55.3, 46.1"
1905,"38.9"
1906,"48.36"
1907,"54.5, 56.4"
1908,"47.4"
1909,"49.3"
1910,"38.216"
1911,"49.3"
1912,"47.1"
1913,"47.1"
1914,"50.7"
1915,"37.9"
1916,"47.7"
1917,"45.2"
1918,"38.216"
1919,"25.4, 36.2, 31.2, 47.4"
1920,"47.4"
1921,"59.3"
1922,"45.2, 37.7"
1923,"22.6"
1924,"38.9"
1925,"38.216"
1926,"48.36, 35.6604651162791, 42.2"
1927,"22.6"
1928,"37.9"
1929,"25.3, 46.5, 47.4"
1930,"37.9, 42.2"
1931,"42.06"
1932,"47.1"
1933,"48.36"
1934,"47.3, 46.5"
1935,"49.3"
1936,"22.6"
1937,"47.3"
1938,"22.6"
1939,"47.1"
1940,"55.3, 26.3"
1941,"46.1"
1942,"64.17"
1943,"22.6"
1944,"47.1"
1945,"47.1"
1946,"40.98"
1947,"46.1"
1948,"47.7"
1949,"47.1"
1950,"38.216"
1951,"59.3, 67.8, 64.6, 53.7, 52.2, 45.2"
1952,"32.6"
1953,"24.9"
1954,"42.2"
1955,"47.1"
1956,"45.2, 49.3"
1957,"23.5, 46.1"
1958,"35.6604651162791"
1959,"47.1"
1960,"47.1"
1961,"64.2, 65.6, 59.3, 62.1, 67.8"
1962,"36.28"
1963,"49.3"
1964,"47.3, 46.7, 40.9, 38, 36.2, 20.23, 55.3"
1965,"44.3, 55, 42.1"
1966,"24.9, 21.62, 23.5, 37.9, 42.2"
1967,"22.6, 42.2, 15.05"
1968,"42.8, 42.2, 23.5"
1969,"38.216"
1970,"49.3"
1971,"46.1"
1972,"46.1"
1973,"22.6"
1974,"37.9, 23.5, 55.3, 47.4, 47.3"
1975,"42.2"
1976,"47.4"
1977,"50.7, 42.1"
1978,"48.36"
1979,"48.36"
1980,"42.2"
1981,"48.36"
1982,"22.6"
1983,"37.7, 44.3"
1984,"38.9, 30.7, 26.3, 32.6, 48.4, 32.8, 23.8, 37.4"
1985,"44.3"
1986,"50.7"
1987,"47.3"
1988,"35.6604651162791, 47.4"
1989,"47.1"
1990,"35.6604651162791"
1991,"47.1"
1992,"48.36"
1993,"46.1"
1994,"57.3"
1995,"45.2, 57.3"
1996,"52.8"
1997,"47.1"
1998,"47.1"
1999,"64.17, 36.28"
2000,"24.9"
2001,"42.2"
2002,"36.28, 64.17"
2003,"47.7"
2004,"24.9, 22.6"
2005,"49.3"
2006,"46.1"
2007,"38.9, 49.2, 55.3"
2008,"23.5"
2009,"47.1"
2010,"47.4, 49.3, 35.6604651162791, 15.6"
2011,"24.9"
2012,"47.7"
2013,"36.28"
2014,"49.3"
2015,"47.1"
2016,"65.6"
2017,"45.2"
2018,"47.1"
2019,"46.1"
2020,"46.1"
2021,"48.36"
2022,"38.216"
2023,"23.5"
2024,"47.4, 26.3, 38.9, 29.3, 33.7"
2025,"55.3"
2026,"49.3"
2027,"22.6"
2028,"47.7"
2029,"48.36"
2030,"51.7308333333333"
2031,"26, 33.7, 26.3, 38.9, 31.1, 29.3"
2032,"49.3"
2033,"47.1"
2034,"44.3"
2035,"47.4"
2036,"26, 23.8, 30.7"
2037,"49.3"
2038,"40.9, 35.6604651162791, 53.29, 16, 47.3"
2039,"51.7308333333333"
2040,"42.2"
2041,"47.4"
2042,"63.8363636363636"
2043,"48.36"
2044,"46.1"
2045,"47.7"
2046,"24.9"
2047,"35.6604651162791"
2048,"47.7"
2049,"35.6604651162791, 26.3, 38.9"
2050,"45.6161971830986"
2051,"49.2"
2052,"47.4, 49.2, 26.3"
2053,"49.3"
2054,"42.2"
2055,"45.2"
2056,"47.74"
2057,"49.3"
2058,"47.1"
2059,"49.3"
2060,"21.62"
2061,"45.2, 49.3"
2062,"49.3"
2063,"47.1"
2064,"44.3"
2065,"36.2, 55.3, 47.3"
2066,"51.7308333333333"
2067,"48.36"
2068,"23.5"
2069,"46.1"
2070,"42.2"
2071,"47.7"
2072,"49.3, 45.2"
2073,"37.9"
2074,"45.2"
2075,"35.6604651162791"
2076,"50.7, 37.9"
2077,"57.3"
2078,"47.1"
2079,"47.7"
2080,"22.6"
2081,"47.7"
2082,"47.1"
2083,"35.6604651162791"
2084,"47.1"
2085,"47.1"
2086,"47.1"
2087,"47.4, 35.6604651162791"
2088,"47.1"
2089,"57.3"
2090,"47.7"
2091,"42.8"
2092,"22.6"
2093,"22.6, 24.9"
2094,"47.7"
2095,"65.6"
2096,"22.6, 24.9, 15.05"
2097,"65.6"
2098,"16.7, 22.6"
2099,"65.6, 10, 64.2, 67.8, 62.1"
2100,"35.6604651162791, 22.6"
2101,"47.1"
2102,"37.9"
2103,"48.36"
2104,"52.8"
2105,"42.2"
2106,"22.6"
2107,"49.3"
2108,"38.216"
2109,"52.8"
2110,"47.8"
2111,"47.7"
2112,"35.6604651162791"
2113,"48.36"
2114,"48.36"
2115,"48.36"
2116,"48.36"
2117,"50.7"
2118,"49.3, 56.5"
2119,"35.6604651162791, 24.9"
2120,"47.1"
2121,"22.6"
2122,"36.28, 64.17"
2123,"45.6, 38, 46.7"
2124,"23.5"
2125,"46.1"
2126,"53.29"
2127,"46.1"
2128,"48.36"
2129,"22.6"
2130,"47.7"
2131,"55.3"
2132,"22.6"
2133,"22.6"
2134,"47.4, 49.3, 55.3, 49.2, 26.3"
2135,"24.9"
2136,"37.9"
2137,"23.5"
2138,"48.36"
2139,"48.36"
2140,"45.2"
2141,"35.6604651162791"
2142,"22.6"
2143,"47.3"
2144,"16.7, 21.62, 42.2, 37.9, 10"
2145,"47.1"
2146,"48.36"
2147,"38.216"
2148,"42.2, 37.9"
2149,"37.9, 23.5"
2150,"49.3"
2151,"49.3"
2152,"22.6"
2153,"24.9, 37.9, 48.36, 42.2, 23.5, 52.8"
2154,"37.9"
2155,"49.3"
2156,"23.8, 21.62, 26.3"
2157,"22.6"
2158,"47.1"
2159,"44.3"
2160,"45.2"
2161,"23.5, 42.8"
2162,"55"
2163,"48.36"
2164,"47.1"
2165,"64.17, 36.28"
2166,"47.4"
2167,"47.3"
2168,"44.3, 42.1"
2169,"36.28"
2170,"49.3"
2171,"36.2, 47.4, 55.3"
2172,"35.6604651162791"
2173,"22.6"
2174,"47.1"
2175,"51.7308333333333"
2176,"47.7, 47.1"
2177,"75.4"
2178,"42.2"
2179,"47.1"
2180,"47.1"
2181,"46.7"
2182,"38.9"
2183,"47.3, 47.4"
2184,"35.6604651162791"
2185,"37.9"
2186,"49.3"
2187,"36.28, 64.17"
2188,"22.6"
2189,"46.1"
2190,"48.36"
2191,"22.6"
2192,"48.36, 35.6604651162791, 24.9"
2193,"47.1"
2194,"57.3"
2195,"47.7"
2196,"46.1"
2197,"22.6"
2198,"22.6"
2199,"42.8"
2200,"22.6"
2201,"37.9"
2202,"46.1"
2203,"45.2"
2204,"47.4, 25.4, 22.6"
2205,"35.6604651162791, 40.9"
2206,"49.3, 45.2"
2207,"22.6, 24.9"
2208,"46.7"
2209,"43.2"
2210,"48.36"
2211,"47.4"
2212,"79.7"
2213,"37.9"
2214,"45.2"
2215,"47.4, 40.42, 26.3, 35.6604651162791, 48.4, 32.6, 50.7"
2216,"48.36"
2217,"47.1"
2218,"46.1"
2219,"47.74"
2220,"47.1"
2221,"42.1"
2222,"37.9, 21.62"
2223,"47.3"
2224,"49.68"
2225,"36.28"
2226,"49.3"
2227,"22.6"
2228,"47.7, 45.2, 40.42, 25.4, 59.3, 32.6, 75.4, 47.4, 46.5"
2229,"37.9, 46.07"
2230,"45.2"
2231,"48.36"
2232,"79.7, 47.7, 64.17"
2233,"22.6"
2234,"37.9"
2235,"57.3"
2236,"49.3"
2237,"64.2"
2238,"47.1"
2239,"75.4"
2240,"37.9"
2241,"47.1"
2242,"57.3"
2243,"38.9"
2244,"48.36"
2245,"47.1"
2246,"49.3"
2247,"46.1"
2248,"49.3"
2249,"22.6"
2250,"25.3"
2251,"45.6161971830986"
2252,"46.1"
2253,"47.5"
2254,"46.1, 23.5"
2255,"47.3"
2256,"46.1"
2257,"37.9, 23.5"
2258,"46.1"
2259,"24.9"
2260,"47.7, 38.9"
2261,"47.1"
2262,"42.2"
2263,"47.4"
2264,"63.4"
2265,"23.5, 53.29, 36.2"
2266,"21.62"
2267,"59.46"
2268,"53.29, 49.2, 38.9, 25.3, 23.5, 47.3"
2269,"47.1"
2270,"35.6604651162791, 47.4"
2271,"47.1, 47.7"
2272,"46.5"
2273,"22.6"
2274,"46.07, 47.8, 23.5, 48.36, 46.5, 36.2, 58.47"
2275,"44.3"
2276,"37.9"
2277,"40.9"
2278,"46.1"
2279,"61.5, 23.5"
2280,"22.6"
2281,"45.2"
2282,"64.17, 36.28"
2283,"57.3"
2284,"51.7308333333333"
2285,"35.6604651162791"
2286,"38.216"
2287,"38.3, 26"
2288,"45.2, 47.74"
2289,"37.9"
2290,"35.6604651162791"
2291,"47.7"
2292,"15.6"
2293,"24.9"
2294,"55.3"
2295,"38.9, 29.3"
2296,"46.1"
2297,"36.2, 46.5"
2298,"35.6604651162791"
2299,"22.6"
2300,"15.05"
2301,"47.1"
2302,"37.9"
2303,"38.216"
2304,"47.1"
2305,"37.9"
2306,"46.1"
2307,"47.7"
2308,"35.6604651162791"
2309,"47.1"
2310,"24.9, 42.2"
2311,"23.5, 29.3, 33.7, 45.2"
2312,"46.1"
2313,"29.98, 47.1"
2314,"46.5"
2315,"35.6604651162791"
2316,"75.4, 21.62, 23.5, 50.7, 47.8, 47.4"
2317,"50.7"
2318,"47.7"
2319,"46.1"
2320,"47.1"
2321,"35.6604651162791"
2322,"47.7"
2323,"37.9"
2324,"23.5, 44.3"
2325,"49.3"
2326,"42.2"
2327,"47.4"
2328,"22.6"
2329,"29.98"
2330,"47.1"
2331,"37.7"
2332,"49.3"
2333,"49.3"
2334,"25.3, 55.3, 47.3, 38.9"
2335,"47.1, 64.17"
2336,"49.3"
2337,"46.1"
2338,"22.6, 49.3"
2339,"47.1, 79.7"
2340,"49.3"
2341,"49.3"
2342,"39.51"
2343,"22.6"
2344,"36.2, 47.3"
2345,"22.6"
2346,"42.8"
2347,"22.6, 23.5"
2348,"46.1"
2349,"20.96"
2350,"67.8, 62.1"
2351,"47.1"
2352,"47.7"
2353,"48.36"
2354,"45.2, 40.42, 49.3"
2355,"35.6604651162791, 26.3"
2356,"46.1"
2357,"22.6, 47.4"
2358,"47.1"
2359,"49.3"
2360,"47.4"
2361,"55.3, 38.9, 48.4, 26.3"
2362,"47.4"
2363,"38.216"
2364,"47.7"
2365,"47.1"
2366,"51.7308333333333"
2367,"24.9"
2368,"49.3, 45.2, 40.42, 25.4, 32.6, 48.4, 26.3, 25.3, 24.9"
2369,"22.6"
2370,"46.7, 47.3, 55.3, 47.4, 46.5, 38.9"
2371,"35.6604651162791, 47.4, 11.67"
2372,"47.1"
2373,"49.3, 68.86"
2374,"36.28"
2375,"35.6604651162791"
2376,"49.3, 47.1, 45.2"
2377,"51.7308333333333"
2378,"35.6604651162791"
2379,"37.9"
2380,"37.9"
2381,"57.3"
2382,"47.7"
2383,"47.4"
2384,"37.9"
2385,"23.5"
2386,"75.4"
2387,"47.4"
2388,"36.28, 64.17"
2389,"37.7, 24.9"
2390,"46.1"
2391,"44.3"
2392,"47.7"
2393,"22.6"
2394,"46.1"
2395,"22.6"
2396,"22.6"
2397,"47.74"
2398,"46.24"
2399,"42.2"
2400,"46.1, 47.1"
2401,"36.82, 49.3"
2402,"22.6"
2403,"47.7"
2404,"22.6"
2405,"52.8"
2406,"47.7"
2407,"46.1"
2408,"49.3"
2409,"64.17"
2410,"47.1, 47.7"
2411,"45.2"
2412,"52.8"
2413,"24.9, 22.6"
2414,"51.7308333333333"
2415,"47.7"
2416,"22.6"
2417,"31.2, 46.5, 47.4, 22.6"
2418,"46.1"
2419,"16.3"
2420,"47.1"
2421,"47.1"
2422,"23.5"
2423,"53.29, 56.02, 30.51, 51.91"
2424,"57.3"
2425,"55.3, 47.3, 26, 47.4"
2426,"36.28, 64.17"
2427,"47.1"
2428,"22.6"
2429,"48.36"
2430,"26, 25.3, 36.2, 31.2"
2431,"50.7"
2432,"47.3, 15.6"
2433,"44.3, 50.7"
2434,"22.6"
2435,"47.4, 36.2, 46.7, 47.3, 26.3"
2436,"22.6"
2437,"37.9"
2438,"41.2"
2439,"24.9"
2440,"22.6"
2441,"51.7308333333333"
2442,"36.28"
2443,"55.3"
2444,"35.6604651162791"
2445,"22.6"
2446,"49.3"
2447,"10"
2448,"47.7"
2449,"22.6, 37.9"
2450,"47.1"
2451,"37.9"
2452,"37.9"
2453,"49.3, 53"
2454,"47.1"
2455,"47.4, 36.2, 55.3, 47.3, 46.7, 26, 41.2"
2456,"57.3"
2457,"50.7"
2458,"24.9"
2459,"22.6, 24.9"
2460,"46.1"
2461,"47.7"
2462,"26.9, 47.3, 55.3"
2463,"38.216, 42.2, 50.7, 55, 42.1"
2464,"22.6"
2465,"37.9"
2466,"49.3"
2467,"42.2"
2468,"48.36"
2469,"48.36, 44.3"
2470,"47.7"
2471,"23.79"
2472,"57.3"
2473,"47.1, 51.7308333333333"
2474,"47.1"
2475,"57.3"
2476,"47.74"
2477,"15.6, 35.6604651162791"
2478,"49.3"
2479,"46.1"
2480,"21.62, 22.6"
2481,"22.6"
2482,"49.3"
2483,"42.8"
2484,"47.7"
2485,"75.4"
2486,"46.5"
2487,"47.4"
2488,"47.1"
2489,"22.6"
2490,"48.36"
2491,"42.2"
2492,"47.1"
2493,"47.1"
2494,"44.3"
2495,"23.5, 45.2, 49.3, 55.3"
2496,"49.3"
2497,"46.5, 49.3, 46.7, 41.2, 36.2, 52.2, 63.9"
2498,"22.6"
2499,"55.3"
2500,"49.3"
2501,"46.1"
2502,"21.62"
2503,"22.6"
2504,"49.3"
2505,"35.6604651162791, 47.4"
2506,"35.6604651162791"
2507,"22.6"
2508,"44.3"
2509,"49.3"
2510,"38.216"
2511,"24.9, 21.62"
2512,"47.1"
2513,"49.3, 45.2, 47.4, 55.3, 25.4"
2514,"47.1"
2515,"42.2"
2516,"47.1"
2517,"47.7"
2518,"45.2"
2519,"49.3, 45.2"
2520,"22.6"
2521,"22.6"
2522,"44.3, 46.1, 23.5"
2523,"49.3"
2524,"22.6, 24.9"
2525,"31.2, 36.2, 38.9, 49.2, 26.3, 55.3"
2526,"24.9"
2527,"37.9"
2528,"23.5"
2529,"37.9"
2530,"49.3"
2531,"22.6"
2532,"35.6604651162791"
2533,"47.3, 35.6604651162791"
2534,"35.6604651162791"
2535,"47.7"
2536,"45.2"
2537,"46.1"
2538,"47.7"
2539,"48.36"
2540,"57.3"
